source,target
96527,97097
96527,56166
96527,115486
96987,4078
96987,51286
96987,67102
96987,97796
97097,68758
97097,96527
97097,133727
97097,44672
97213,27429
97213,38784
97213,71487
97213,87521
97213,114828
97213,132013
97408,8885
97408,45059
97408,96178
97408,132326
97408,111076
97408,121801
97408,147591
97467,61633
97467,108483
97543,4078
97543,72478
97543,74590
97543,78454
97543,78463
97543,93670
97543,101874
97543,117451
97543,131832
97543,102846
97543,148068
97696,86635
97696,131516
97796,4238
97796,7922
97796,8934
97796,15247
97796,22146
97796,29077
97796,33043
97796,43809
97796,47993
97796,53604
97796,61189
97796,78455
97796,83618
97796,84433
97796,96987
97796,114610
97796,132013
97796,113245
97796,63793
97796,39256
97796,97844
97796,134211
97796,111675
97796,99716
97844,4294
97844,51286
97844,97796
97856,6228
97856,5867
97856,8413
97856,5935
97856,18803
97856,25994
97856,35687
97856,37967
97856,74784
97856,31881
97875,4238
97875,27578
97875,90047
97875,114132
97875,132077
97893,4294
97893,16476
97893,28303
97893,30321
97893,89602
97935,102755
98136,1891
98136,5935
98136,25994
98136,27452
98136,38096
98136,41694
98136,42120
98136,82628
98136,84543
98136,103759
98136,101181
98374,16571
98374,45286
98374,68150
98374,107950
98374,108356
98374,114929
98374,134340
98374,118844
98374,100875
98374,100874
98374,115957
98374,100868
98411,43720
98411,50503
98411,79204
98411,99086
98426,43468
98578,26198
98578,33043
98578,77862
98578,124002
98578,114610
98578,120977
98578,102505
98615,5867
98615,65635
98615,66526
98615,82658
98615,92483
98615,93715
98615,146908
98615,98679
98679,24208
98679,93715
98679,112023
98679,113353
98679,116962
98679,120565
98679,145311
98870,82729
98870,131581
98870,107149
98870,112168
98874,4502
98874,49122
98874,101181
98874,102516
98874,102390
99086,38010
99286,40995
99286,48274
99286,55626
99315,5935
99315,36754
99315,50287
99315,62693
99315,69416
99315,84433
99315,88398
99315,113500
99315,28377
99315,146963
99315,102915
99315,147137
99315,100146
99315,101560
99315,61303
99320,37132
99320,42507
99320,46980
99320,49325
99320,51905
99320,68596
99320,99383
99320,108803
99320,115756
99320,117903
99320,147122
99383,21167
99383,43557
99383,49785
99383,73853
99383,43623
99409,7933
99409,28304
99409,31041
99409,41519
99409,49148
99409,52190
99409,54774
99409,54671
99409,54975
99409,57807
99409,99618
99409,99837
99524,5935
99524,58141
99524,92217
99524,111177
99524,106642
99548,61297
99548,99558
99548,100114
99548,99837
99548,99551
99548,134502
99551,16687
99551,46353
99551,72024
99551,99548
99558,16687
99558,54671
99558,54975
99558,72024
99558,99548
99618,46353
99618,61297
99618,72024
99618,90686
99618,99837
99618,99409
99618,106292
99618,101560
99806,26507
99806,29721
99806,39961
99806,81958
99828,38282
99828,96136
99828,144250
99828,100030
99837,16687
99837,18810
99837,54774
99837,54671
99837,99618
99837,99409
99837,99548
99937,61139
99937,81205
99937,100879
99937,116202
100030,9716
100030,90682
100030,96136
100030,99828
100030,131254
100090,32406
100090,40977
100090,41689
100090,64933
100090,82220
100090,89182
100090,141076
100090,67180
100114,54774
100114,76629
100114,99548
100114,147129
100114,99837
100146,3991
100146,37060
100146,38473
100146,67615
100146,78681
100146,88570
100146,93513
100146,101856
100146,111016
100351,97803
100423,13851
100423,43557
100423,64073
100423,66827
100423,7098
100423,133727
100423,44718
100423,103373
100423,43623
100618,1891
100618,6228
100618,5867
100618,25994
100618,1830
100701,45011
100701,83026
100701,102101
100701,100914
100868,35916
100868,35860
100868,68150
100868,68039
100868,98374
100868,107950
100868,114929
100868,118844
100868,100874
100868,108356
100868,134340
100868,108922
100868,106252
100868,100875
100868,115957
100874,35916
100874,45286
100874,68150
100874,98374
100874,100868
100874,107950
100874,108356
100874,134340
100874,115957
100874,114929
100874,118844
100874,100875
100874,106252
100875,68150
100875,98374
100875,100874
100875,134340
100875,107950
100875,108356
100875,114929
100875,115957
100875,118844
100879,10093
100879,99937
100879,117743
100879,116202
100879,105255
101036,7481
101036,16687
101036,28247
101036,44671
101036,46736
101036,20372
101036,123480
101036,28377
101036,111462
101125,10372
101125,62987
101125,66847
101125,77982
101125,134502
101125,142702
101125,121191
101181,4502
101181,41694
101181,98136
101181,98874
101560,46353
101560,53528
101560,54671
101560,75381
101560,75750
101560,76629
101560,86866
101560,106552
101560,112859
101576,47985
101576,83618
101576,114610
101576,121800
101628,86635
101628,136330
101654,11337
101654,39961
101654,57736
101856,47212
101856,100146
101856,101560
101856,7678
101874,6067
101874,78455
101874,81787
101874,96316
101874,97543
101874,147453
101874,125423
101874,117743
101874,146183
101874,102516
102101,11938
102101,30513
102101,45783
102101,62623
102101,81230
102101,100701
102101,135262
102101,110629
102101,110455
102101,69917
102101,104213
102101,110579
102101,125489
102101,137574
102233,142423
102390,4502
102390,98874
102390,103759
102505,4502
102505,7789
102505,43205
102505,69306
102505,82628
102516,4502
102516,44262
102516,82628
102516,43162
102695,39591
102695,40289
102755,33461
102755,59976
102846,4502
102846,7032
102846,16412
102846,75498
102846,75381
102846,96199
102846,96316
102846,97543
102846,115115
102846,131832
102846,147453
102846,148068
102857,8609
102857,10163
102857,74740
102857,104586
102915,27509
102915,35685
102915,36754
102915,46980
102915,52756
102915,57918
102915,74818
102915,119450
102915,119309
103095,29697
103095,43739
103095,80780
103095,4362
103095,104167
103327,5935
103327,140924
103327,122632
103373,62259
103373,100423
103373,64071
103373,106642
103373,44718
103373,111460
103373,140370
103373,122477
103373,113245
103373,63793
103373,76209
103545,11645
103545,31658
103545,33461
103545,39803
103545,40807
103545,52050
103545,57807
103545,85044
103545,54542
103545,107916
103545,62483
103545,12854
103545,140030
103545,73890
103759,18651
103759,41694
103759,98136
103759,102390
103759,12854
103766,42625
103766,44262
103766,77432
103766,82623
103766,82628
103889,19299
103889,57809
103889,84697
103889,114179
103922,86114
104066,4595
104066,83228
104066,94520
104066,105919
104066,104068
104068,4595
104068,21021
104068,75592
104068,77860
104068,87410
104068,94520
104068,104066
104068,131172
104068,147043
104128,11095
104128,27509
104128,35518
104128,63768
104128,76737
104128,87521
104128,93513
104128,116660
104128,132978
104167,14280
104167,24208
104167,43739
104167,80462
104167,83371
104167,103095
104167,77677
104167,106876
104172,43751
104172,44726
104172,73107
104172,83371
104172,113276
104172,140924
104213,123474
104233,35069
104233,44726
104233,52756
104233,123528
104339,47985
104339,86306
104339,86888
104339,123926
104430,38212
104430,43806
104430,74395
104430,79299
104430,79243
104430,115557
104430,140608
104535,104068
104535,108123
104535,124737
104586,102857
104586,117150
104629,21043
104629,122388
104801,40807
104801,83978
104852,61448
104852,122632
105111,13538
105111,25711
105111,35860
105111,45187
105111,45286
105111,113580
105111,112023
105255,33461
105255,63395
105255,63768
105255,81816
105255,81241
105255,100879
105255,119309
105255,4671
105255,124631
105356,51905
105356,53241
105356,8255
105356,143681
105527,8580
105527,14280
105527,19734
105527,20647
105527,43739
105527,73107
105527,80780
105527,82729
105527,113276
105527,113273
105527,120565
105643,87855
105643,107501
105643,150021
105643,107731
105643,108125
105643,108120
105919,32434
105919,78778
105919,104066
105919,147043
105919,106292
106202,38010
106202,54542
106252,35860
106252,45286
106252,98374
106252,100868
106252,100874
106252,100875
106252,134340
106252,107950
106252,114929
106252,115957
106252,108356
106292,6658
106292,39974
106292,78778
106292,83228
106292,145635
106356,5525
106356,21770
106356,37005
106356,44803
106356,104800
106356,69917
106356,131884
106359,35916
106359,68150
106359,98374
106359,100874
106359,106252
106359,114929
106359,119708
106359,134340
106378,24268
106378,46933
106378,89945
106378,93715
106378,103095
106378,116962
106378,112168
106378,126684
106427,5935
106427,16248
106427,24208
106427,25855
106427,29697
106427,43078
106427,112718
106513,18170
106513,55852
106513,58855
106513,144184
106533,49148
106533,53129
106533,94073
106533,98374
106533,100875
106533,104800
106533,105111
106533,108922
106533,115957
106533,114929
106533,113580
106533,118780
106533,122632
106552,35436
106552,70669
106552,79092
106552,140600
106552,101560
106552,107036
106557,21021
106557,142702
106642,7991
106642,20235
106642,62987
106642,98199
106642,99524
106642,103373
106713,3991
106713,48173
106713,98136
106713,129432
106713,143946
106767,41067
106825,4537
106825,6474
106825,21984
106825,22622
106825,24115
106825,24161
106825,31289
106825,46980
106825,48979
106825,49069
106825,50628
106825,61633
106825,67633
106825,70318
106825,70276
106825,76467
106825,77003
106825,84931
106825,88047
106825,91146
106825,3291
106825,113202
106825,26365
106825,135563
106825,56485
106825,147137
106825,108483
106825,147125
106825,107029
106825,110339
106825,124980
106825,112325
106825,126791
106826,4537
106826,39596
106826,91426
106826,108799
106826,108858
106826,107914
106826,50051
106826,28546
106876,5525
106876,42120
106876,43739
106876,52756
106876,53129
106876,68039
106876,73107
106876,80462
106876,80780
106876,83371
106876,104167
106923,45977
106923,61448
106923,115348
106923,115890
107029,24115
107029,50628
107029,12134
107036,4645
107036,49325
107036,53241
107036,106552
107036,1752
107149,6763
107149,25298
107149,63777
107149,98870
107149,114648
107149,131581
107149,134336
107369,69455
107501,46794
107501,87855
107501,105643
107541,88997
107646,28466
107646,32255
107646,34531
107646,137342
107649,6537
107649,8894
107649,9855
107649,9960
107649,10093
107649,39244
107662,46980
107662,48979
107662,67449
107662,108483
107662,7678
107664,46794
107664,108858
107731,39596
107731,44723
107731,75144
107731,84214
107731,105643
107731,72603
107731,150021
107731,130797
107734,84214
107739,28304
107739,132650
107740,34426
107740,55151
107740,75495
107740,88786
107740,149992
107797,24271
107797,35069
107797,35860
107797,44726
107797,109666
107799,4645
107799,22783
107799,67801
107799,77020
107799,79070
107799,79204
107799,79136
107799,82444
107799,90686
107799,120083
107799,110178
107914,45499
107914,46794
107914,106826
107914,108858
107914,108799
107914,50051
107914,28546
107914,108125
107914,131096
107950,7991
107950,35916
107950,45286
107950,68150
107950,98374
107950,100868
107950,100874
107950,100875
107950,106252
107950,108356
107950,108922
107950,114929
107950,115957
107950,118844
107950,134340
108028,4645
108028,9423
108028,17235
108028,45059
108028,135172
108115,87855
108115,88863
108115,107734
108115,11430
108115,132778
108120,28304
108120,39596
108120,44723
108120,86597
108120,88863
108120,105643
108123,61240
108123,61610
108123,61611
108123,125168
108123,116292
108123,111235
108125,39596
108125,105643
108125,107914
108125,133730
108125,138686
108191,38784
108191,58194
108191,71487
108191,76369
108191,93386
108191,94621
108211,74923
108211,108483
108211,21001
108211,122705
108356,35916
108356,45286
108356,98374
108356,100868
108356,100874
108356,100875
108356,106252
108356,107950
108356,134340
108356,115957
108356,114929
108392,1891
108392,11123
108392,76109
108392,86866
108392,1830
108449,24115
108449,24161
108449,46980
108449,48979
108449,88280
108449,107029
108449,107369
108449,108483
108449,108211
108483,24115
108483,24161
108483,46980
108483,48979
108483,49069
108483,70276
108483,84931
108483,88280
108483,108211
108716,5525
108716,19697
108716,44035
108748,15327
108799,46794
108799,106826
108799,107914
108799,85976
108799,131096
108799,28546
108799,88949
108803,73661
108858,46794
108858,106826
108858,107914
108858,107664
108858,28546
108858,88949
108858,130681
108922,35916
108922,35860
108922,45187
108922,59856
108922,100868
108922,106533
108922,107950
108922,118844
109234,147043
109311,19720
109311,73145
109311,87855
109311,88513
109311,88627
109311,122109
109311,84550
109311,130797
109311,146562
109311,138686
109311,50885
109311,41012
109311,92220
109311,124479
109335,25248
109434,9294
109434,31658
109434,41519
109434,59744
109642,4766
109642,38128
109642,42360
109642,43404
109642,45499
109642,48173
109642,76266
109642,81958
109642,143445
109642,7941
109642,41183
109642,48734
109666,43363
109666,43078
109666,140924
109720,4766
109720,29730
109720,58194
109720,81414
109720,87396
109720,136255
109720,126479
109720,130828
109720,48872
109720,649
109720,133945
109720,37008
109720,65488
109723,4766
109723,5362
109723,41648
109723,44262
109723,52190
109723,56688
109723,56475
109723,57809
109723,89891
109723,97935
109723,27511
109723,57736
109723,120460
109723,6762
109723,98411
109742,50548
109892,32332
109892,49107
109892,59973
109892,71426
109892,74740
109892,649
109892,129771
109892,144184
109899,5935
109899,24080
109998,4766
109998,29730
109998,58194
109998,87396
109998,37008
109998,133945
109998,130828
109998,48872
109998,649
109998,65488
110034,5935
110123,3991
110123,80990
110123,89596
110123,120796
110123,139954
110157,8934
110157,46736
110157,48985
110157,69937
110157,70180
110157,107541
110157,123999
110167,39605
110167,124176
110167,88704
110178,84253
110178,86306
110178,111289
110235,55272
110235,61285
110235,137574
110287,12241
110287,30369
110287,54863
110287,59035
110311,5935
110311,32406
110311,85936
110311,114649
110339,15445
110339,49069
110339,48979
110339,76354
110339,108483
110339,70435
110413,92551
110413,120100
110428,43887
110428,76084
110428,111900
110455,11938
110455,62623
110455,81230
110455,102101
110455,110629
110579,31355
110579,44261
110579,53241
110579,107662
110579,110455
110579,49016
110579,123474
110579,125489
110629,47616
110629,65004
110629,102101
110629,110455
110629,125489
111016,1891
111016,25181
111016,37060
111016,39661
111016,39596
111016,100146
111016,126479
111076,6771
111076,78455
111076,97408
111076,148068
111076,132326
111076,147453
111177,8077
111177,44261
111177,49325
111177,50484
111177,52262
111177,74006
111177,79888
111177,81958
111177,99524
111177,108211
111177,108803
111177,109234
111177,66505
111177,649
111177,140030
111177,4671
111177,73890
111235,25855
111235,61240
111235,61611
111235,61241
111235,85185
111235,108123
111235,116292
111245,72287
111289,110178
111334,24440
111334,46794
111334,131096
111334,72574
111334,72448
111406,33043
111406,64073
111406,86306
111406,92217
111406,111462
111406,111460
111406,140370
111406,133586
111460,33043
111460,62828
111460,64073
111460,86306
111460,90798
111460,92217
111460,103373
111460,111462
111460,111406
111460,133586
111460,140370
111462,64073
111462,86306
111462,90798
111462,116366
111532,32397
111532,44168
111532,69748
111532,75777
111675,19082
111675,29809
111984,15326
111984,34531
112023,7991
112023,16571
112023,18359
112023,21828
112023,24410
112023,25711
112023,49148
112023,89945
112023,98679
112023,104800
112023,105111
112023,113580
112023,118844
112057,31974
112057,60383
112057,115114
112057,115115
112057,124015
112168,11936
112168,24271
112168,44498
112168,51952
112168,53129
112168,83404
112168,98870
112168,104172
112168,114648
112168,113353
112168,113276
112168,33662
112168,112718
112325,77003
112336,74923
112336,47652
112361,10163
112718,44498
112718,83404
112718,89734
112718,90112
112718,93797
112718,94073
112718,112168
112722,74310
112722,115740
112722,74048
112792,12789
112792,29077
112792,43516
112792,52756
112792,128227
112792,123999
112859,27509
112859,48985
112859,101560
112925,5792
112925,13381
112925,46403
112925,62693
112925,64065
112925,70881
112925,73853
112925,78291
112925,93385
112925,126708
112925,126705
112925,127874
112925,135715
112925,146135
112925,120972
112925,128062
112940,73757
112940,73665
112940,128062
112940,48874
112940,129432
112940,113410
112948,42507
112948,42581
112948,43399
112948,72928
112948,78681
112948,91426
112948,96373
112948,62768
112948,133727
112948,96485
112948,58720
113119,1891
113119,6228
113119,5867
113119,88982
113119,1830
113202,6474
113202,21984
113202,53528
113202,72390
113202,88047
113202,126791
113245,4972
113245,33920
113245,67615
113245,80976
113245,97796
113245,34103
113245,50885
113273,16571
113273,25298
113273,43739
113273,82729
113273,104233
113273,105527
113276,1891
113276,24208
113276,43739
113276,73107
113276,83371
113276,89734
113276,104172
113276,105527
113276,112168
113276,122632
113276,145311
113318,5935
113318,24581
113318,37060
113318,113410
113353,18290
113353,24271
113353,35860
113353,43739
113353,44726
113353,53129
113353,83404
113353,93716
113353,98679
113353,112168
113353,131581
113410,38157
113410,43516
113410,43806
113410,57918
113410,65084
113410,73757
113410,89596
113410,129432
113444,4972
113444,28303
113444,29660
113444,30144
113444,50340
113444,69795
113444,78139
113444,78454
113444,85891
113444,113500
113444,114288
113444,132532
113444,132612
113444,54542
113444,147591
113489,42360
113489,45115
113489,90792
113489,130771
113489,126023
113500,4972
113500,55826
113500,78454
113500,81205
113500,82886
113500,99315
113500,113444
113500,131832
113500,148068
113573,4972
113573,5935
113573,67615
113573,89355
113580,4972
113580,105111
114019,25181
114019,31572
114019,31797
114019,32255
114019,37060
114019,40807
114019,44684
114019,58580
114019,58937
114019,59538
114019,88982
114019,91717
114019,108803
114019,128116
114019,119450
114019,49207
114019,31807
114019,68619
114019,130606
114019,124212
114132,15327
114132,44619
114132,74253
114132,97875
114132,132077
114132,114180
114132,117743
114179,10213
114179,15327
114179,55626
114179,84697
114179,103889
114180,21576
114180,114132
114180,117743
114288,16476
114288,21618
114288,29673
114288,30144
114288,69795
114288,74740
114288,85891
114288,96199
114288,113444
114288,132532
114288,132612
114288,54542
114348,61969
114610,21828
114610,97796
114610,98578
114610,101576
114648,5935
114648,53129
114648,73170
114648,112168
114648,123528
114648,144250
114649,8824
114649,5935
114649,15086
114649,25994
114649,89734
114649,93797
114649,112168
114649,120853
114649,126684
114717,34015
114717,46353
114717,47993
114717,74315
114828,27429
114828,38784
114828,57755
114828,87521
114828,90216
114828,97213
114828,142322
114929,7991
114929,16571
114929,18359
114929,35916
114929,35860
114929,45286
114929,68150
114929,98374
114929,100868
114929,100874
114929,100875
114929,106252
114929,106359
114929,106533
114929,107950
114929,108356
114929,115957
114929,134340
114958,115486
115010,21021
115010,41646
115010,42360
115010,48985
115010,85659
115010,3130
115010,144250
115045,38282
115045,64647
115045,99548
115045,23906
115114,21758
115114,23451
115114,31974
115114,60383
115114,112057
115114,115115
115115,16041
115115,21758
115115,23451
115115,31974
115115,112057
115115,115114
115229,23731
115229,53601
115229,144184
115348,89945
115348,106923
115348,115890
115348,146611
115462,21167
115462,42581
115462,43399
115462,49785
115462,73959
115462,74054
115462,86657
115462,115662
115462,133190
115486,10163
115486,114958
115557,78873
115557,79299
115557,104430
115557,140608
115557,128520
115596,1891
115596,61285
115596,73979
115596,85185
115596,1830
115596,116292
115662,21167
115662,49785
115662,73853
115662,73959
115662,74054
115662,86657
115662,115462
115662,133190
115662,129432
115662,36412
115740,74310
115740,112722
115740,134914
115740,134878
115756,140404
115756,132021
115890,8934
115890,5935
115890,21828
115890,35860
115890,45987
115890,65595
115890,80976
115890,93797
115890,106923
115890,115348
115890,146611
115957,52759
115957,68150
115957,98374
115957,100874
115957,100875
115957,106252
115957,106533
115957,107950
115957,108356
115957,114929
115957,134340
115957,118844
116080,43363
116080,44568
116080,45539
116080,46794
116080,48979
116080,67633
116080,75495
116080,78617
116080,81423
116080,88625
116080,122109
116080,134051
116115,147257
116130,5935
116130,29526
116130,45011
116130,68596
116130,71014
116130,115486
116184,97856
116202,81205
116202,99937
116202,100879
116292,108123
116292,111235
116366,75495
116366,88767
116366,111462
116366,122109
116366,138686
116837,10163
116837,40083
116837,43733
116837,62630
116837,147327
116962,25298
116962,52756
116962,93797
116962,106378
116962,134336
117018,19434
117018,62259
117018,64065
117018,64073
117018,88513
117018,90798
117018,64133
117018,131350
117018,44718
117018,76209
117150,18170
117150,72964
117150,104586
117150,106513
117150,124015
117150,12134
117150,144184
117266,10163
117266,75498
117266,78454
117266,78455
117266,81787
117266,88982
117266,117327
117327,55243
117327,74590
117327,75498
117327,84942
117327,86306
117327,97408
117327,97543
117327,102846
117327,113500
117327,117266
117327,131832
117327,147453
117327,148068
117451,35518
117451,78778
117451,97543
117451,149546
117451,48734
117743,33892
117743,46743
117743,100879
117743,101874
117743,114180
117743,123999
117743,132077
117743,147327
117743,148006
117903,34763
117903,95522
117903,139088
117903,135274
117903,138213
118755,81241
118755,111900
118755,119309
118780,52504
118780,124835
118780,12134
118844,35916
118844,68150
118844,98374
118844,100868
118844,100874
118844,100875
118844,108356
118844,108922
118844,115957
118844,134340
119309,18260
119309,80403
119309,105255
119309,118755
119309,69917
119450,26037
119450,40289
119450,72287
119450,84214
119450,102915
119450,114019
119686,86306
119708,106359
119825,6771
119825,95241
120083,68607
120083,82444
120083,90686
120083,107799
120083,4671
120100,90216
120100,92551
120100,93513
120100,93517
120100,110413
120100,1830
120398,93131
120460,5525
120460,16248
120460,16412
120460,21167
120460,39598
120460,67615
120460,77124
120460,93797
120460,126684
120460,114649
120565,6763
120565,51952
120565,83371
120565,92549
120565,98679
120565,105527
120565,145311
120796,30369
120796,36961
120796,53608
120796,61139
120796,69102
120796,71117
120796,80856
120796,110123
120796,134502
120832,13538
120832,71605
120846,57569
120846,124015
120853,15086
120853,17479
120853,114649
120853,126804
120853,124724
120854,5935
120854,32576
120854,34288
120854,34436
120854,44115
120854,69375
120854,136404
120873,5362
120873,24862
120873,91426
120873,107914
120873,107731
120873,149482
120873,141086
120873,132778
120873,42582
120955,5362
120955,87824
120955,23906
120955,89050
120972,5362
120972,42507
120972,42581
120972,43399
120972,63770
120972,78681
120972,90408
120972,93385
120972,112925
120972,126708
120972,128059
120972,127874
120977,45696
120977,62588
120977,98578
120977,133586
121191,66847
121191,101125
121191,131412
121227,30865
121705,5362
121705,39605
121705,43736
121705,75144
121705,42582
121705,149646
121716,34040
121716,34857
121716,48632
121716,144842
121716,121971
121800,30369
121800,81241
121800,89936
121801,63395
121801,75202
121801,81787
121801,96316
121801,97408
121801,132139
121801,132326
121801,148068
121801,123636
121801,148066
121801,147453
121801,147591
121971,34857
122063,61240
122063,147043
122109,109311
122109,43958
122109,116080
122109,116366
122115,45499
122115,46794
122115,108858
122115,123478
122115,124174
122115,124212
122115,124001
122115,130681
122282,27578
122282,71014
122282,132806
122299,21392
122299,11118
122466,7933
122466,50287
122466,76266
122466,85750
122466,143681
122473,133138
122477,1891
122477,62828
122477,66568
122477,90798
122477,103373
122477,106386
122477,44718
122477,76209
122632,45187
122632,61448
122632,113276
122671,40807
122671,89766
122671,110167
122671,124176
122705,24161
122705,46980
122705,48979
122705,49069
122705,61104
122705,61034
122705,61633
122705,63395
122705,88280
122705,98748
122705,105643
122705,107029
122705,108483
122705,108211
122705,21001
122705,4671
122833,50660
122833,97844
123017,5309
123017,22146
123017,40295
123017,54252
123017,73853
123017,142532
123017,74048
123021,5309
123021,111900
123021,135262
123021,147257
123031,24161
123031,40807
123031,50083
123031,57875
123379,5309
123379,27509
123379,104430
123379,129432
123470,56061
123470,137425
123474,81230
123474,81882
123474,104213
123478,20135
123478,72390
123478,122115
123480,6228
123480,5867
123480,7481
123480,13222
123480,25994
123480,28247
123480,44671
123480,46736
123480,55243
123480,62630
123480,101036
123480,111462
123480,20372
123480,123926
123480,28377
123480,77231
123480,124002
123480,148686
123528,16503
123528,25298
123528,52756
123528,96527
123528,104233
123528,114648
123528,34103
123528,23906
123636,41788
123636,55826
123636,73444
123636,78139
123636,121801
123636,148068
123636,93131
123636,131832
123655,128081
123738,5377
123738,69937
123738,75750
123758,5249
123758,54273
123758,87191
123758,108748
123820,5377
123820,9960
123820,31289
123820,35157
123820,42000
123820,42008
123820,55597
123820,57261
123820,63855
123820,68551
123820,73665
123820,74253
123820,75592
123820,88625
123820,92217
123820,116115
123820,148621
123820,144570
123820,71914
123820,31881
123820,33518
123820,41012
123820,134768
123840,42347
123840,72287
123926,28247
123926,44671
123926,46736
123926,79888
123926,101036
123926,111462
123926,112859
123926,123480
123926,20372
123926,28377
123926,77231
123926,48751
123999,25855
123999,117743
123999,132077
123999,132806
123999,147591
124001,28546
124002,25855
124002,28247
124002,37967
124002,98578
124002,20372
124002,28377
124015,5249
124015,18170
124015,23731
124015,57569
124015,112057
124015,120846
124043,59146
124043,121716
124106,5377
124106,26507
124106,35157
124106,68260
124106,72390
124106,72744
124106,77259
124106,85444
124106,86114
124106,87857
124106,89182
124106,103095
124106,110157
124106,148686
124174,24862
124174,88861
124176,39661
124176,88019
124176,110167
124176,122671
124360,5249
124360,18170
124360,23731
124479,33662
124536,124835
124536,12134
124631,6771
124631,5935
124631,30513
124631,43806
124631,74253
124631,96178
124631,107541
124724,15086
124724,50628
124724,65635
124724,73592
124724,104800
124724,113580
124724,120853
124724,25101
124737,69375
124737,70385
124737,87056
124737,147043
124835,11645
124835,25897
124835,32446
124835,44570
124835,49834
124835,118780
124835,146183
124980,49069
124980,48979
124980,59973
124980,61104
124980,94028
125168,5935
125168,25855
125168,25994
125168,73051
125168,108123
125168,111675
125423,16412
125423,75381
125423,78455
125423,96316
125423,101874
125423,131832
125423,148068
125423,135172
125489,108028
125489,110629
125627,61285
125627,87056
125939,5935
125939,7966
125939,69306
126023,13538
126023,34112
126023,35512
126023,57695
126023,88786
126479,5792
126479,65383
126479,65773
126479,76651
126479,81414
126479,87073
126479,87396
126479,109998
126479,111016
126479,129433
126479,65488
126479,149882
126479,140339
126479,142914
126646,5792
126646,86306
126684,16248
126684,43468
126684,63777
126684,89734
126684,114648
126684,120460
126684,126804
126691,5792
126691,84214
126691,88625
126691,132778
126691,138686
126705,5792
126705,43557
126705,112925
126705,126708
126705,127874
126705,135715
126705,44672
126708,5792
126708,64065
126708,73853
126708,76467
126708,112925
126708,120972
126708,126705
126708,127874
126708,64133
126791,5792
126791,21984
126791,41067
126791,88861
126791,147098
126791,12198
126804,5792
126804,5867
126804,25994
126804,120853
126804,126684
126804,43162
126804,1830
126873,23286
126873,53608
126873,72478
126901,89891
126901,91976
126909,89891
126909,91976
127402,1891
127402,29077
127402,33708
127402,48979
127402,53241
127402,59973
127402,111462
127402,143433
127402,149520
127402,44672
127402,133582
127402,133586
127402,63793
127402,77231
127504,132650
127505,12889
127505,42265
127505,48358
127505,106252
127505,55953
127643,5935
127643,146246
127839,53938
127839,64596
127839,65514
127839,67705
127860,44168
127874,5792
127874,12763
127874,13381
127874,37005
127874,43557
127874,64065
127874,73853
127874,76467
127874,112925
127874,120972
127874,126708
127874,126705
127874,64133
127937,5792
127937,29832
127937,37005
127937,37060
127937,91717
127937,52386
128056,5792
128056,13381
128056,96485
128056,132532
128056,133727
128059,5792
128059,64065
128059,72399
128059,76968
128059,96373
128059,120972
128059,133727
128059,96485
128062,5792
128062,74054
128062,88627
128062,93385
128062,112925
128062,112940
128062,62483
128081,5382
128081,44168
128081,123655
128116,5792
128116,31289
128116,37060
128116,75475
128116,91426
128116,91717
128116,111016
128116,114019
128116,72751
128116,149882
128120,5792
128120,86870
128120,140339
128120,149882
128202,81816
128227,5792
128227,94520
128227,112792
128237,5792
128520,43806
128520,50135
128520,74395
128520,74310
128520,79243
128520,115557
128520,60085
128520,74048
129001,6067
129001,16847
129001,55826
129001,63395
129001,74590
129001,75381
129001,85265
129001,88001
129001,131832
129001,132139
129230,22687
129230,74818
129230,142532
129302,24988
129302,53604
129302,63395
129302,126873
129302,27511
129302,3130
129302,41225
129302,57736
129432,7810
129432,43806
129432,73757
129432,74395
129432,86657
129432,112940
129432,113410
129432,115662
129432,48874
129432,36412
129432,74048
129433,34763
129433,37053
129433,65773
129433,76651
129433,89596
129433,90961
129433,126479
129433,65737
129433,37008
129433,65488
129771,37643
129771,40246
129771,42008
129771,43171
129771,45200
129771,88094
129771,95433
129771,109892
129771,135860
129771,135555
129779,84942
129779,88001
129847,34426
129847,56067
129847,75495
129847,84214
129847,87082
129847,87859
129847,89767
129847,68619
129847,79803
129847,130797
129847,72452
129847,79387
130136,1891
130136,6228
130136,5867
130136,34015
130136,79131
130136,107799
130136,1830
130254,42360
130254,45115
130254,132310
130546,5867
130546,29054
130546,39801
130546,59533
130546,69455
130546,79732
130546,107029
130546,108803
130546,129847
130546,56378
130546,93354
130546,50051
130546,132650
130546,108120
130546,130606
130546,68619
130606,58937
130681,45499
130681,46794
130681,108858
130771,87384
130771,113489
130771,132310
130797,42384
130822,13944
130822,42507
130822,42581
130822,43399
130822,53384
130822,64953
130822,90408
130822,96119
130822,7098
130822,133727
130828,44612
130828,65485
130828,65773
130828,69706
130828,70132
130828,76467
130828,86470
130828,87396
130828,90961
130828,93798
130828,109998
130828,142914
130828,139088
130828,144839
130828,65488
130828,140404
130828,140339
130828,147539
130828,131112
130856,7933
130856,27509
130856,40289
130856,42384
130856,53669
130856,72296
130856,85750
130856,91976
130856,107734
130856,107739
130856,129847
130856,130606
130928,75475
130928,86306
130939,39661
130939,39803
130939,47222
130939,53592
130939,85390
130939,86597
130939,89184
130939,107914
130939,149482
130939,147125
130939,72603
130939,108125
130946,24161
130946,28304
